R, F=Q^2/(2R^4) (Q=1), L=4 pi rho, L_F, kappa=1+2F L_FF/L_F
6.022426369966162041e-02,3.800878685351945023e+04,2.035764298712294007e+01,1.691498118919781194e-06,-2.984795669944131369e+00
6.024154723857329946e-02,3.796518613484099478e+04,2.035756915220560614e+01,1.695370714214001143e-06,-2.984778285880075988e+00
6.025883573762396556e-02,3.792163543150964688e+04,2.035749523313909393e+01,1.699252158647605888e-06,-2.984760882029509066e+00
6.027612919823708421e-02,3.787813468615175952e+04,2.035742122982822977e+01,1.703142472383208250e-06,-2.984743458370145763e+00
6.029342762183655807e-02,3.783468384145943855e+04,2.035734714217773700e+01,1.707041675629165491e-06,-2.984726014878918310e+00
6.031073100984672697e-02,3.779128284019045532e+04,2.035727297009225012e+01,1.710949788639680953e-06,-2.984708551533937104e+00
6.032803936369226377e-02,3.774793162516842858e+04,2.035719871347627929e+01,1.714866831714897444e-06,-2.984691068312940398e+00
6.034535268479832709e-02,3.770463013928236614e+04,2.035712437223423521e+01,1.718792825201014767e-06,-2.984673565193019407e+00
6.036267097459043635e-02,3.766137832548693405e+04,2.035704994627042197e+01,1.722727789490381620e-06,-2.984656042152287192e+00
6.037999423449454811e-02,3.761817612680214370e+04,2.035697543548903710e+01,1.726671745021610583e-06,-2.984638499167922454e+00
6.039732246593700754e-02,3.757502348631341738e+04,2.035690083979417864e+01,1.730624712279669594e-06,-2.984620936217562637e+00
6.041465567034458306e-02,3.753192034717145725e+04,2.035682615908981674e+01,1.734586711795998633e-06,-2.984603353278879823e+00
6.043199384914445249e-02,3.748886665259216534e+04,2.035675139327984340e+01,1.738557764148606491e-06,-2.984585750328610398e+00
6.044933700376418223e-02,3.744586234585661441e+04,2.035667654226801915e+01,1.742537889962176651e-06,-2.984568127344908284e+00
6.046668513563176889e-02,3.740290737031091703e+04,2.035660160595800861e+01,1.746527109908177613e-06,-2.984550484305120932e+00
6.048403824617562541e-02,3.736000166936615278e+04,2.035652658425337336e+01,1.750525444704962847e-06,-2.984532821186621110e+00
6.050139633682461576e-02,3.731714518649820820e+04,2.035645147705755775e+01,1.754532915117892972e-06,-2.984515137966244680e+00
6.051875940900784678e-02,3.727433786524822790e+04,2.035637628427390311e+01,1.758549541959384466e-06,-2.984497434621833811e+00
6.053612746415500817e-02,3.723157964922168321e+04,2.035630100580564061e+01,1.762575346089100458e-06,-2.984479711130535673e+00
6.055350050369613657e-02,3.718887048208891065e+04,2.035622564155589842e+01,1.766610348414000277e-06,-2.984461967469791421e+00
6.057087852906168496e-02,3.714621030758482812e+04,2.035615019142770166e+01,1.770654569888461428e-06,-2.984444203616503088e+00
6.058826154168252959e-02,3.710359906950889126e+04,2.035607465532395466e+01,1.774708031514385896e-06,-2.984426419548265930e+00
6.060564954298994916e-02,3.706103671172502800e+04,2.035599903314746228e+01,1.778770754341307924e-06,-2.984408615242404306e+00
6.062304253441559015e-02,3.701852317816166760e+04,2.035592332480091571e+01,1.782842759466493970e-06,-2.984390790675420568e+00
6.064044051739159863e-02,3.697605841281134053e+04,2.035584753018690307e+01,1.786924068035067855e-06,-2.984372945824913526e+00
6.065784349335043291e-02,3.693364235973107861e+04,2.035577164920789883e+01,1.791014701240093766e-06,-2.984355080668473548e+00
6.067525146372505090e-02,3.689127496304186207e+04,2.035569568176627797e+01,1.795114680322711580e-06,-2.984337195182726443e+00
6.069266442994875055e-02,3.684895616692893964e+04,2.035561962776430178e+01,1.799224026572219440e-06,-2.984319289344153248e+00
6.071008239345530161e-02,3.680668591564145754e+04,2.035554348710411432e+01,1.803342761326202933e-06,-2.984301363130858142e+00
6.072750535567883468e-02,3.676446415349261224e+04,2.035546725968776727e+01,1.807470905970630167e-06,-2.984283416519562415e+00
6.074493331805391055e-02,3.672229082485945401e+04,2.035539094541719152e+01,1.811608481939965699e-06,-2.984265449486699584e+00
6.076236628201552720e-02,3.668016587418277049e+04,2.035531454419420783e+01,1.815755510717283189e-06,-2.984247462009903096e+00
6.077980424899904338e-02,3.663808924596721045e+04,2.035523805592054458e+01,1.819912013834366409e-06,-2.984229454066100740e+00
6.079724722044028279e-02,3.659606088478095626e+04,2.035516148049779517e+01,1.824078012871829096e-06,-2.984211425631785986e+00
6.081469519777543686e-02,3.655408073525586951e+04,2.035508481782746415e+01,1.828253529459214485e-06,-2.984193376684234345e+00
6.083214818244112726e-02,3.651214874208729452e+04,2.035500806781093175e+01,1.832438585275113672e-06,-2.984175307200415794e+00
6.084960617587441278e-02,3.647026485003395646e+04,2.035493123034948937e+01,1.836633202047276374e-06,-2.984157217156453434e+00
6.086706917951272694e-02,3.642842900391804142e+04,2.035485430534429696e+01,1.840837401552710869e-06,-2.984139106530185881e+00
6.088453719479392651e-02,3.638664114862499991e+04,2.035477729269641856e+01,1.845051205617809154e-06,-2.984120975297922307e+00
6.090201022315628460e-02,3.634490122910348873e+04,2.035470019230679384e+01,1.849274636118446252e-06,-2.984102823436200147e+00
6.091948826603848371e-02,3.630320919036534178e+04,2.035462300407626657e+01,1.853507714980100286e-06,-2.984084650921909887e+00
6.093697132487964352e-02,3.626156497748541005e+04,2.035454572790556682e+01,1.857750464177960892e-06,-2.984066457732025945e+00
6.095445940111925143e-02,3.621996853560165619e+04,2.035446836369530743e+01,1.862002905737037011e-06,-2.984048243843198556e+00
6.097195249619723895e-02,3.617841980991487799e+04,2.035439091134600176e+01,1.866265061732277796e-06,-2.984030009231754210e+00
6.098945061155396086e-02,3.613691874568875210e+04,2.035431337075804237e+01,1.870536954288679768e-06,-2.984011753875162931e+00
6.100695374863019521e-02,3.609546528824969573e+04,2.035423574183171880e+01,1.874818605581407939e-06,-2.983993477748953627e+00
6.102446190886701843e-02,3.605405938298711408e+04,2.035415802446720335e+01,1.879110037835867172e-06,-2.983975180830214846e+00
6.104197509370604818e-02,3.601270097535277455e+04,2.035408021856456173e+01,1.883411273327884297e-06,-2.983956863095544865e+00
6.105949330458928376e-02,3.597139001086106873e+04,2.035400232402374598e+01,1.887722334383777567e-06,-2.983938524521609459e+00
6.107701654295914079e-02,3.593012643508890324e+04,2.035392434074460510e+01,1.892043243380475452e-06,-2.983920165084868792e+00
6.109454481025841655e-02,3.588891019367569243e+04,2.035384626862686019e+01,1.896374022745633533e-06,-2.983901784761704423e+00
6.111207810793036627e-02,3.584774123232308921e+04,2.035376810757013644e+01,1.900714694957752871e-06,-2.983883383528420197e+00
6.112961643741862683e-02,3.580661949679511599e+04,2.035368985747393822e+01,1.905065282546288430e-06,-2.983864961361899493e+00
6.114715980016726532e-02,3.576554493291797553e+04,2.035361151823766335e+01,1.909425808091767026e-06,-2.983846518238277845e+00
6.116470819762076516e-02,3.572451748658001452e+04,2.035353308976059594e+01,1.913796294225902947e-06,-2.983828054133867536e+00
6.118226163122399142e-02,3.568353710373173089e+04,2.035345457194191710e+01,1.918176763631705524e-06,-2.983809569025286379e+00
6.119982010242227405e-02,3.564260373038549005e+04,2.035337596468067289e+01,1.922567239043608518e-06,-2.983791062888399015e+00
6.121738361266133854e-02,3.560171731261564128e+04,2.035329726787582061e+01,1.926967743247575787e-06,-2.983772535700028428e+00
6.123495216338730590e-02,3.556087779655845225e+04,2.035321848142620027e+01,1.931378299081217752e-06,-2.983753987436633004e+00
6.125252575604671346e-02,3.552008512841195625e+04,2.035313960523052046e+01,1.935798929433907863e-06,-2.983735418073911738e+00
6.127010439208655651e-02,3.547933925443581393e+04,2.035306063918740804e+01,1.940229657246907540e-06,-2.983716827587853171e+00
6.128768807295421200e-02,3.543864012095140060e+04,2.035298158319535489e+01,1.944670505513472472e-06,-2.983698215955262079e+00
6.130527680009745239e-02,3.539798767434173351e+04,2.035290243715274627e+01,1.949121497278968663e-06,-2.983679583152430759e+00
6.132287057496451504e-02,3.535738186105120258e+04,2.035282320095786091e+01,1.953582655641002873e-06,-2.983660929155150132e+00
6.134046939900403284e-02,3.531682262758569414e+04,2.035274387450885314e+01,1.958054003749527229e-06,-2.983642253939487787e+00
6.135807327366501335e-02,3.527630992051253270e+04,2.035266445770377075e+01,1.962535564806958652e-06,-2.983623557481652533e+00
6.137568220039693601e-02,3.523584368646022631e+04,2.035258495044054783e+01,1.967027362068303802e-06,-2.983604839758123628e+00
6.139329618064968963e-02,3.519542387211851019e+04,2.035250535261700833e+01,1.971529418841275961e-06,-2.983586100744212377e+00
6.141091521587354468e-02,3.515505042423836130e+04,2.035242566413085541e+01,1.976041758486404305e-06,-2.983567340416407809e+00
6.142853930751922265e-02,3.511472328963175823e+04,2.035234588487968210e+01,1.980564404417163074e-06,-2.983548558750675816e+00
6.144616845703783359e-02,3.507444241517175396e+04,2.035226601476097130e+01,1.985097380100086769e-06,-2.983529755722722498e+00
6.146380266588092472e-02,3.503420774779228668e+04,2.035218605367208866e+01,1.989640709054890857e-06,-2.983510931308636316e+00
6.148144193550045961e-02,3.499401923448818707e+04,2.035210600151028615e+01,1.994194414854589079e-06,-2.983492085484628742e+00
6.149908626734880424e-02,3.495387682231512008e+04,2.035202585817269849e+01,1.998758521125615430e-06,-2.983473218226377455e+00
6.151673566287875483e-02,3.491378045838943217e+04,2.035194562355635028e+01,2.003333051547943161e-06,-2.983454329509293235e+00
6.153439012354355864e-02,3.487373008988807851e+04,2.035186529755815243e+01,2.007918029855218191e-06,-2.983435419309923731e+00
6.155204965079674739e-02,3.483372566404890676e+04,2.035178488007489861e+01,2.012513479834830253e-06,-2.983416487603653966e+00
6.156971424609241489e-02,3.479376712816994404e+04,2.035170437100326879e+01,2.017119425328108990e-06,-2.983397534366086568e+00
6.158738391088500186e-02,3.475385442960985529e+04,2.035162377023983282e+01,2.021735890230391285e-06,-2.983378559573706124e+00
6.160505864662940700e-02,3.471398751578758674e+04,2.035154307768103621e+01,2.026362898491166109e-06,-2.983359563201679165e+00
6.162273845478091761e-02,3.467416633418246056e+04,2.035146229322321787e+01,2.031000474114182093e-06,-2.983340545225532381e+00
6.164042333679525115e-02,3.463439083233404381e+04,2.035138141676259949e+01,2.035648641157580091e-06,-2.983321505621524317e+00
6.165811329412852065e-02,3.459466095784209756e+04,2.035130044819528550e+01,2.040307423734010065e-06,-2.983302444365107498e+00
6.167580832823726933e-02,3.455497665836648957e+04,2.035121938741726311e+01,2.044976846010754333e-06,-2.983283361431696257e+00
6.169350844057849836e-02,3.451533788162704150e+04,2.035113823432440938e+01,2.049656932209858011e-06,-2.983264256796791081e+00
6.171121363260954201e-02,3.447574457540370349e+04,2.035105698881248770e+01,2.054347706608235737e-06,-2.983245130436101178e+00
6.172892390578824107e-02,3.443619668753617589e+04,2.035097565077713710e+01,2.059049193537814824e-06,-2.983225982325415693e+00
6.174663926157279714e-02,3.439669416592409107e+04,2.035089422011389004e+01,2.063761417385644946e-06,-2.983206812439962885e+00
6.176435970142185594e-02,3.435723695852680248e+04,2.035081269671815107e+01,2.068484402594026043e-06,-2.983187620755554104e+00
6.178208522679446563e-02,3.431782501336339192e+04,2.035073108048522172e+01,2.073218173660633681e-06,-2.983168407247178688e+00
6.179981583915011151e-02,3.427845827851253125e+04,2.035064937131028273e+01,2.077962755138643565e-06,-2.983149171890278950e+00
6.181755153994866747e-02,3.423913670211251156e+04,2.035056756908839404e+01,2.082718171636853938e-06,-2.983129914660867854e+00
6.183529233065047231e-02,3.419986023236103210e+04,2.035048567371450545e+01,2.087484447819816866e-06,-2.983110635533877897e+00
6.185303821271625341e-02,3.416062881751525856e+04,2.035040368508344955e+01,2.092261608407955981e-06,-2.983091334484806456e+00
6.187078918760715446e-02,3.412144240589174296e+04,2.035032160308993454e+01,2.097049678177695228e-06,-2.983072011488703712e+00
6.188854525678476326e-02,3.408230094586624909e+04,2.035023942762856208e+01,2.101848681961587189e-06,-2.983052666520798812e+00
6.190630642171103537e-02,3.404320438587389071e+04,2.035015715859380947e+01,2.106658644648429129e-06,-2.983033299556623774e+00
6.192407268384841207e-02,3.400415267440877506e+04,2.035007479588004031e+01,2.111479591183409530e-06,-2.983013910571881144e+00
6.194184404465971627e-02,3.396514576002417743e+04,2.034999233938150454e+01,2.116311546568218208e-06,-2.982994499541058886e+00
6.195962050560818724e-02,3.392618359133241029e+04,2.034990978899232417e+01,2.121154535861171249e-06,-2.982975066439695233e+00
6.197740206815751524e-02,3.388726611700465583e+04,2.034982714460651465e+01,2.126008584177356274e-06,-2.982955611242861682e+00
6.199518873377175832e-02,3.384839328577108245e+04,2.034974440611797419e+01,2.130873716688736203e-06,-2.982936133925166544e+00
6.201298050391545330e-02,3.380956504642056098e+04,2.034966157342046955e+01,2.135749958624301296e-06,-2.982916634462628558e+00
6.203077738005352559e-02,3.377078134780075925e+04,2.034957864640766800e+01,2.140637335270180538e-06,-2.982897112829792086e+00
6.204857936365137244e-02,3.373204213881791657e+04,2.034949562497310538e+01,2.145535871969789870e-06,-2.982877569001847640e+00
6.206638645617465477e-02,3.369334736843724386e+04,2.034941250901020027e+01,2.150445594123902068e-06,-2.982858002954279719e+00
6.208419865908963720e-02,3.365469698568207241e+04,2.034932929841226468e+01,2.155366527190867821e-06,-2.982838414660952786e+00
6.210201597386290351e-02,3.361609093963442865e+04,2.034924599307247917e+01,2.160298696686675869e-06,-2.982818804097626675e+00
6.211983840196150936e-02,3.357752917943466309e+04,2.034916259288391416e+01,2.165242128185110972e-06,-2.982799171239327585e+00
6.213766594485289896e-02,3.353901165428152308e+04,2.034907909773951928e+01,2.170196847317875466e-06,-2.982779516060473313e+00
6.215549860400495369e-02,3.350053831343198544e+04,2.034899550753211628e+01,2.175162879774717157e-06,-2.982759838536237496e+00
6.217333638088597125e-02,3.346210910620126378e+04,2.034891182215443095e+01,2.180140251303568664e-06,-2.982740138641799987e+00
6.219117927696465875e-02,3.342372398196272843e+04,2.034882804149904700e+01,2.185128987710668965e-06,-2.982720416351104298e+00
6.220902729371016043e-02,3.338538289014781185e+04,2.034874416545843800e+01,2.190129114860699771e-06,-2.982700671639708645e+00
6.222688043259205076e-02,3.334708578024589951e+04,2.034866019392495673e+01,2.195140658676920203e-06,-2.982680904482421624e+00
6.224473869508029278e-02,3.330883260180443176e+04,2.034857612679084582e+01,2.200163645141287494e-06,-2.982661114853310647e+00
6.226260208264530055e-02,3.327062330442862003e+04,2.034849196394821647e+01,2.205198100294597175e-06,-2.982641302727669252e+00
6.228047059675790448e-02,3.323245783778152691e+04,2.034840770528906262e+01,2.210244050236617328e-06,-2.982621468080163041e+00
6.229834423888934436e-02,3.319433615158397879e+04,2.034832335070526099e+01,2.215301521126213100e-06,-2.982601610885199150e+00
6.231622301051130408e-02,3.315625819561442040e+04,2.034823890008857106e+01,2.220370539181485616e-06,-2.982581731117415647e+00
6.233410691309586305e-02,3.311822391970898025e+04,2.034815435333062794e+01,2.225451130679902000e-06,-2.982561828751800537e+00
6.235199594811554474e-02,3.308023327376126690e+04,2.034806971032294953e+01,2.230543321958433017e-06,-2.982541903762582436e+00
6.236989011704328900e-02,3.304228620772239083e+04,2.034798497095692937e+01,2.235647139413680974e-06,-2.982521956124213780e+00
6.238778942135245892e-02,3.300438267160088435e+04,2.034790013512384732e+01,2.240762609502016519e-06,-2.982501985811608414e+00
6.240569386251683393e-02,3.296652261546261434e+04,2.034781520271485533e+01,2.245889758739714586e-06,-2.982481992798794224e+00
6.242360344201062367e-02,3.292870598943073128e+04,2.034773017362099168e+01,2.251028613703086109e-06,-2.982461977060744118e+00
6.244151816130844718e-02,3.289093274368563289e+04,2.034764504773316318e+01,2.256179201028613975e-06,-2.982441938571662288e+00
6.245943802188537453e-02,3.285320282846478221e+04,2.034755982494217008e+01,2.261341547413090238e-06,-2.982421877305717395e+00
6.247736302521687130e-02,3.281551619406281679e+04,2.034747450513868472e+01,2.266515679613748260e-06,-2.982401793237766441e+00
6.249529317277884716e-02,3.277787279083133035e+04,2.034738908821325865e+01,2.271701624448400774e-06,-2.982381686341771143e+00
